city,timestamp,temperature,season
New York,2010-10-23,9.369289944594996,autumn
New York,2010-10-24,10.346577953405975,autumn
New York,2010-10-25,19.077493558467786,autumn
New York,2010-10-26,16.660813262006926,autumn
New York,2010-10-27,15.193544280616308,autumn
New York,2010-10-28,16.591194444115878,autumn
New York,2010-10-29,14.549076438441825,autumn
New York,2010-10-30,14.915227777904613,autumn
New York,2010-10-31,12.734778845052718,autumn
New York,2010-11-01,12.317366897808023,autumn
New York,2010-11-02,8.779829487298585,autumn
New York,2010-11-03,12.078464819285019,autumn
New York,2010-11-04,6.865764110096457,autumn
New York,2010-11-05,20.60984396617095,autumn
New York,2010-11-06,11.080725745525111,autumn
New York,2010-11-07,19.029373660031396,autumn
New York,2010-11-08,9.086798770236374,autumn
New York,2010-11-09,15.877632409620034,autumn
New York,2010-11-10,10.193536089289854,autumn
New York,2010-11-11,4.444403113361046,autumn
New York,2010-11-12,7.020332657938873,autumn
New York,2010-11-13,11.887778433566877,autumn
New York,2010-11-14,11.953912670073253,autumn
New York,2010-11-15,11.549127286743863,autumn
New York,2010-11-16,3.635051726915947,autumn
New York,2010-11-17,14.878833276924803,autumn
New York,2010-11-18,18.089203296002,autumn
New York,2010-11-19,15.8131235283695,autumn
New York,2010-11-20,19.67218909167554,autumn
New York,2010-11-21,16.856224585944485,autumn
New York,2010-11-22,24.21926874082828,autumn
New York,2010-11-23,20.766211743216594,autumn
New York,2010-11-24,13.959972027141768,autumn
New York,2010-11-25,9.638122002733045,autumn
New York,2010-11-26,13.112385553237452,autumn
New York,2010-11-27,15.234610583180524,autumn
New York,2010-11-28,16.177827297833343,autumn
New York,2010-11-29,25.593893221084404,autumn
New York,2010-11-30,20.52448652197461,autumn
New York,2010-12-01,-6.718647753177392,winter
New York,2010-12-02,-4.5284335939525295,winter
New York,2010-12-03,-1.5153565121109989,winter
New York,2010-12-04,-5.646802727460834,winter
New York,2010-12-05,-2.39913924867296,winter
New York,2010-12-06,-11.739559470067565,winter
New York,2010-12-07,-8.031278707730785,winter
New York,2010-12-08,-2.250693215018157,winter
New York,2010-12-09,1.975774446013412,winter
New York,2010-12-10,6.338937566655144,winter
New York,2010-12-11,-6.296380432968977,winter
New York,2010-12-12,-0.5163819957818049,winter
New York,2010-12-13,0.4319305277518094,winter
New York,2010-12-14,-1.6773603168176434,winter
New York,2010-12-15,-1.7998290954141296,winter
New York,2010-12-16,-0.372701890148749,winter
New York,2010-12-17,0.400815118425042,winter
New York,2010-12-18,2.9846685207982904,winter
New York,2010-12-19,7.66791574486832,winter
New York,2010-12-20,-6.038300270829633,winter
New York,2010-12-21,2.6108371958561176,winter
New York,2010-12-22,4.047713901859021,winter
New York,2010-12-23,0.6913627811700367,winter
New York,2010-12-24,2.571691548419151,winter
New York,2010-12-25,-5.252052395534857,winter
New York,2010-12-26,3.6522609100873105,winter
New York,2010-12-27,-4.707457789094752,winter
New York,2010-12-28,4.359894266406198,winter
New York,2010-12-29,5.619406631020571,winter
New York,2010-12-30,2.698784084426196,winter
New York,2010-12-31,-2.0925243425069455,winter
New York,2011-01-01,-6.3781315250336865,winter
New York,2011-01-02,5.5703567903253575,winter
New York,2011-01-03,-6.632477694483409,winter
New York,2011-01-04,7.371820377444681,winter
New York,2011-01-05,0.00296852109786303,winter
New York,2011-01-06,5.3253117889601445,winter
New York,2011-01-07,4.596642360638741,winter
New York,2011-01-08,0.13805778972300398,winter
New York,2011-01-09,9.156001798515742,winter
New York,2011-01-10,-3.355838749959977,winter
New York,2011-01-11,1.2077846833880788,winter
New York,2011-01-12,-1.990461393442118,winter
New York,2011-01-13,7.327218723368734,winter
New York,2011-01-14,-6.348969815123917,winter
New York,2011-01-15,9.204916697235252,winter
New York,2011-01-16,2.639390640667385,winter
New York,2011-01-17,2.720022168422964,winter
New York,2011-01-18,4.697736868362346,winter
New York,2011-01-19,2.100720678034506,winter
New York,2011-01-20,-1.1780124162017105,winter
New York,2011-01-21,-4.114356532643358,winter
New York,2011-01-22,-4.395725287378308,winter
New York,2011-01-23,7.663818258194729,winter
New York,2011-01-24,7.5677497305663195,winter
New York,2011-01-25,5.42658317403558,winter
New York,2011-01-26,2.7552835782034553,winter
New York,2011-01-27,-2.1519986062725964,winter
New York,2011-01-28,1.8663372127392808,winter
New York,2011-01-29,-1.664585286381768,winter
New York,2011-01-30,-2.3180640156043264,winter
New York,2011-01-31,1.123736384371389,winter
New York,2011-02-01,-2.9076166893818645,winter
New York,2011-02-02,-2.408943899773584,winter
New York,2011-02-03,-2.4971060313509414,winter
New York,2011-02-04,-0.7553016651280704,winter
New York,2011-02-05,5.370416883355568,winter
New York,2011-02-06,-2.791574327686162,winter
New York,2011-02-07,-3.4907352888651304,winter
New York,2011-02-08,-13.81944281350216,winter
New York,2011-02-09,7.85556074363241,winter
New York,2011-02-10,-0.9641923615793151,winter
New York,2011-02-11,15.016057315277575,winter
New York,2011-02-12,4.496694715668478,winter
New York,2011-02-13,1.0406064021173378,winter
New York,2011-02-14,-2.163185634777745,winter
New York,2011-02-15,7.512484484863407,winter
New York,2011-02-16,-5.091664972398224,winter
New York,2011-02-17,0.6634544707568033,winter
New York,2011-02-18,-1.379184188595566,winter
New York,2011-02-19,6.111985596919874,winter
New York,2011-02-20,-3.9197292811561995,winter
New York,2011-02-21,2.548816654501653,winter
New York,2011-02-22,-6.1926989898818805,winter
New York,2011-02-23,-7.145107933173826,winter
New York,2011-02-24,4.282738577640898,winter
New York,2011-02-25,-8.401657970658986,winter
New York,2011-02-26,2.4285758157281307,winter
New York,2011-02-27,-2.905912668117214,winter
New York,2011-02-28,2.463744127567638,winter
New York,2011-03-01,7.811902591799854,spring
New York,2011-03-02,12.526566504923327,spring
New York,2011-03-03,15.382843556418262,spring
New York,2011-03-04,1.8226217007252536,spring
New York,2011-03-05,4.765356529881225,spring
New York,2011-03-06,11.838418678720927,spring
New York,2011-03-07,12.01150251668242,spring
New York,2011-03-08,4.723961623542428,spring
New York,2011-03-09,8.857108627818283,spring
New York,2011-03-10,8.12765402752521,spring
New York,2011-03-11,9.176311342925713,spring
New York,2011-03-12,8.091546053595032,spring
New York,2011-03-13,9.155971104666108,spring
New York,2011-03-14,0.9697325358164637,spring
New York,2011-03-15,7.1823879656269085,spring
New York,2011-03-16,6.363714438640154,spring
New York,2011-03-17,5.383045738557766,spring
New York,2011-03-18,10.44881731375251,spring
New York,2011-03-19,23.58920076543022,spring
New York,2011-03-20,14.407647835636865,spring
New York,2011-03-21,13.787262469355694,spring
New York,2011-03-22,1.45401256045181,spring
New York,2011-03-23,12.8363590294972,spring
New York,2011-03-24,17.82006892299563,spring
New York,2011-03-25,15.03989578264401,spring
New York,2011-03-26,9.434674493222584,spring
New York,2011-03-27,12.363635989142523,spring
New York,2011-03-28,14.278661689161435,spring
New York,2011-03-29,10.22041269443398,spring
New York,2011-03-30,8.166072821965287,spring
New York,2011-03-31,8.149248987227187,spring
New York,2011-04-01,22.734888592208723,spring
New York,2011-04-02,-2.160027086245883,spring
New York,2011-04-03,20.690646429250307,spring
New York,2011-04-04,6.18802885214771,spring
New York,2011-04-05,11.960216573182748,spring
New York,2011-04-06,11.28513539226424,spring
New York,2011-04-07,8.370748390473926,spring
New York,2011-04-08,11.20677661267532,spring
New York,2011-04-09,17.765234427150624,spring
New York,2011-04-10,8.211899014445732,spring
New York,2011-04-11,9.817512803185759,spring
New York,2011-04-12,10.179658799388289,spring
New York,2011-04-13,11.056707797472013,spring
New York,2011-04-14,8.017572709085467,spring
New York,2011-04-15,2.300767392924734,spring
New York,2011-04-16,10.05696556496023,spring
New York,2011-04-17,18.90727697937436,spring
New York,2011-04-18,9.245141300659173,spring
New York,2011-04-19,7.561011305149817,spring
New York,2011-04-20,5.650083577684964,spring
New York,2011-04-21,9.777349424528238,spring
New York,2011-04-22,20.518906426122946,spring
New York,2011-04-23,15.039493236098707,spring
New York,2011-04-24,5.108941227809786,spring
New York,2011-04-25,9.75297035046074,spring
New York,2011-04-26,12.488156450012525,spring
New York,2011-04-27,4.396360674396133,spring
New York,2011-04-28,5.319598465691991,spring
New York,2011-04-29,10.546183208011653,spring
New York,2011-04-30,9.01632912976354,spring
New York,2011-05-01,7.447729435506041,spring
New York,2011-05-02,9.086589142144529,spring
New York,2011-05-03,7.533153571177459,spring
New York,2011-05-04,17.19390395307134,spring
New York,2011-05-05,1.051884472505801,spring
New York,2011-05-06,12.791552856656834,spring
New York,2011-05-07,12.743504046423025,spring
New York,2011-05-08,11.166798381602215,spring
New York,2011-05-09,13.957762785736747,spring
New York,2011-05-10,-2.7011882813796166,spring
New York,2011-05-11,14.19256745501439,spring
New York,2011-05-12,4.983472157953404,spring
New York,2011-05-13,20.917676978942307,spring
New York,2011-05-14,6.3915067940555605,spring
New York,2011-05-15,2.634287233638477,spring
New York,2011-05-16,6.326442212170533,spring
New York,2011-05-17,8.597020748814765,spring
New York,2011-05-18,11.34511791566043,spring
New York,2011-05-19,5.294335688965516,spring
New York,2011-05-20,10.535542497608429,spring
New York,2011-05-21,6.641116383713869,spring
New York,2011-05-22,12.589466311462342,spring
New York,2011-05-23,13.775764984023898,spring
New York,2011-05-24,9.633186176584683,spring
New York,2011-05-25,22.01845365578268,spring
New York,2011-05-26,8.729772689770867,spring
New York,2011-05-27,5.203828663121698,spring
New York,2011-05-28,3.124000085338774,spring
New York,2011-05-29,9.837292949535307,spring
New York,2011-05-30,15.558764402101964,spring
New York,2011-05-31,7.381044433497888,spring
New York,2011-06-01,21.06644845111576,summer
New York,2011-06-02,20.571068863937768,summer
New York,2011-06-03,20.48916504678422,summer
New York,2011-06-04,23.49381097216015,summer
New York,2011-06-05,34.18237050059235,summer
New York,2011-06-06,30.47451967461692,summer
New York,2011-06-07,23.102262678804063,summer
New York,2011-06-08,29.99331162972949,summer
New York,2011-06-09,21.391415038019836,summer
New York,2011-06-10,22.451592755210726,summer
New York,2011-06-11,27.35885097671391,summer
New York,2011-06-12,21.20557069635677,summer
New York,2011-06-13,18.62210840334619,summer
New York,2011-06-14,18.95179942559244,summer
New York,2011-06-15,24.174649519311302,summer
New York,2011-06-16,24.393546632737902,summer
New York,2011-06-17,25.506100328023884,summer
New York,2011-06-18,23.566310224458658,summer
New York,2011-06-19,21.41740751557947,summer
New York,2011-06-20,29.385525646871336,summer
New York,2011-06-21,23.101549576174495,summer
New York,2011-06-22,29.61038291422654,summer
New York,2011-06-23,28.13534018219039,summer
New York,2011-06-24,21.44788038221576,summer
New York,2011-06-25,26.972948014986173,summer
New York,2011-06-26,26.223971904662776,summer
New York,2011-06-27,17.905767373051162,summer
New York,2011-06-28,21.845333761077402,summer
New York,2011-06-29,27.822463799495594,summer
New York,2011-06-30,23.326158091522682,summer
New York,2011-07-01,37.377407160472245,summer
New York,2011-07-02,27.799707692297236,summer
New York,2011-07-03,23.39343651797599,summer
New York,2011-07-04,23.45176351718356,summer
New York,2011-07-05,22.419985277228086,summer
New York,2011-07-06,27.877542632212144,summer
New York,2011-07-07,12.763502193904264,summer
New York,2011-07-08,26.162309032765265,summer
New York,2011-07-09,22.351029336279048,summer
New York,2011-07-10,21.393148161018544,summer
New York,2011-07-11,25.170961778173147,summer
New York,2011-07-12,32.27773993905743,summer
New York,2011-07-13,22.825364454933528,summer
New York,2011-07-14,20.9656498916853,summer
New York,2011-07-15,24.010573567505517,summer
New York,2011-07-16,24.068754739335088,summer
New York,2011-07-17,25.64967585772547,summer
New York,2011-07-18,21.677535715864863,summer
New York,2011-07-19,29.817907050944736,summer
New York,2011-07-20,25.867275675807406,summer
New York,2011-07-21,25.91064070766397,summer
New York,2011-07-22,24.65483247025985,summer
New York,2011-07-23,21.41845597220829,summer
New York,2011-07-24,22.99288508779013,summer
New York,2011-07-25,23.12360688698955,summer
New York,2011-07-26,32.58430478325493,summer
New York,2011-07-27,14.162179577099343,summer
New York,2011-07-28,18.521337105062756,summer
New York,2011-07-29,35.77044918053672,summer
New York,2011-07-30,23.736723271682965,summer
New York,2011-07-31,32.49325750168752,summer
New York,2011-08-01,28.24808097801372,summer
New York,2011-08-02,32.34958713084839,summer
New York,2011-08-03,21.064238193865886,summer
New York,2011-08-04,17.25004036881416,summer
New York,2011-08-05,30.369919570849415,summer
New York,2011-08-06,24.76547944117802,summer
New York,2011-08-07,31.99259986425185,summer
New York,2011-08-08,18.77381724118098,summer
New York,2011-08-09,34.91981076280047,summer
New York,2011-08-10,29.373296926544917,summer
New York,2011-08-11,17.994662790952866,summer
New York,2011-08-12,31.51676114027355,summer
New York,2011-08-13,24.985667222749267,summer
New York,2011-08-14,15.676984426045967,summer
New York,2011-08-15,25.23591606661333,summer
New York,2011-08-16,29.05618456455013,summer
New York,2011-08-17,29.7726465081219,summer
New York,2011-08-18,18.05864191980455,summer
New York,2011-08-19,27.629868129446663,summer
New York,2011-08-20,32.269157702981126,summer
New York,2011-08-21,27.14721268221046,summer
New York,2011-08-22,21.85579208309082,summer
New York,2011-08-23,38.055745853017484,summer
New York,2011-08-24,32.133276329141715,summer
New York,2011-08-25,23.09404395110369,summer
New York,2011-08-26,29.23650261848855,summer
New York,2011-08-27,24.449918021911312,summer
New York,2011-08-28,29.905695123569547,summer
New York,2011-08-29,28.348326746927725,summer
New York,2011-08-30,18.82427391587214,summer
New York,2011-08-31,35.44298214571952,summer
New York,2011-09-01,0.8017442012132943,autumn
New York,2011-09-02,22.892948879507763,autumn
New York,2011-09-03,15.546077153690012,autumn
New York,2011-09-04,16.856711566644815,autumn
New York,2011-09-05,16.0561478680495,autumn
New York,2011-09-06,18.27108221143862,autumn
New York,2011-09-07,10.350153550643988,autumn
New York,2011-09-08,21.260414160420524,autumn
New York,2011-09-09,11.868994870909146,autumn
New York,2011-09-10,16.030815149643566,autumn
New York,2011-09-11,17.8343614110919,autumn
New York,2011-09-12,9.717884650303064,autumn
New York,2011-09-13,12.196540897126884,autumn
New York,2011-09-14,14.119120199877587,autumn
New York,2011-09-15,16.08679010060467,autumn
New York,2011-09-16,26.477176174885784,autumn
New York,2011-09-17,17.65748341812208,autumn
New York,2011-09-18,13.089825018695903,autumn
New York,2011-09-19,15.195622257053806,autumn
New York,2011-09-20,19.08319523627255,autumn
New York,2011-09-21,17.02015931198146,autumn
New York,2011-09-22,8.951932535027568,autumn
New York,2011-09-23,14.954697508183777,autumn
New York,2011-09-24,21.351288073750492,autumn
New York,2011-09-25,22.00001099119331,autumn
New York,2011-09-26,19.2881524305285,autumn
New York,2011-09-27,18.559245364960475,autumn
New York,2011-09-28,15.404142244807417,autumn
New York,2011-09-29,17.914740939780224,autumn
New York,2011-09-30,18.199286281816857,autumn
New York,2011-10-01,22.44375744738766,autumn
New York,2011-10-02,11.355763078006042,autumn
New York,2011-10-03,13.247900517420296,autumn
New York,2011-10-04,20.051507198844718,autumn
New York,2011-10-05,16.682818701195927,autumn
New York,2011-10-06,10.455269896687046,autumn
New York,2011-10-07,14.297600905307263,autumn
New York,2011-10-08,4.723898899986041,autumn
New York,2011-10-09,16.144335737347145,autumn
New York,2011-10-10,10.787438803898123,autumn
New York,2011-10-11,20.764142065660884,autumn
New York,2011-10-12,11.591523310824794,autumn
New York,2011-10-13,15.579273594375517,autumn
